,WEO Country Code,ISO,WEO Subject Code,Country,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
4663,548,MYS,BCA_NGDPD,Malaysia,9.941,10.741,5.094,3.435,4.327,2.987,2.393,2.791,2.231,3.498,4.166,3.886,3.19,1.547,2.626,2.824,2.921,3.016,3.012,3.009
4928,273,MEX,NGDP_R,Mexico,20107.451,20799.961,21539.027,21722.561,22266.443,22868.154,23273.491,23709.107,24176.67,24081.731,22069.935,23404.831,24268.261,25044.841,25408.177,25750.69,26265.281,26862.01,27433.11,28005.884
4929,273,MEX,NGDP_RPCH,Mexico,4.971,3.444,3.553,0.852,2.504,2.702,1.772,1.872,1.972,-0.393,-8.354,6.048,3.689,3.2,1.451,1.348,1.998,2.272,2.126,2.088
4930,273,MEX,NGDP,Mexico,13968.15,15268.437,16529.124,16954.006,18137.651,19228.615,20758.791,22536.21,24176.67,25142.901,24081.766,26619.086,29452.832,31767.174,34199.668,36643.559,38773.767,40941.816,43197.977,45460.449
4931,273,MEX,NGDPD,Mexico,1105.424,1229.014,1255.11,1327.436,1364.508,1213.294,1112.233,1190.721,1256.3,1305.2,1120.832,1313.07,1463.324,1788.821,1848.125,1817.818,1905.278,1994.119,2085.533,2176.05
4932,273,MEX,PPPGDP,Mexico,1921.914,2029.125,2140.347,2195.324,2289.484,2373.175,2438.189,2528.308,2606.266,2638.742,2453.576,2677.522,2974.232,3179.864,3303.067,3408.412,3541.04,3688.032,3835.472,3987.362
4933,273,MEX,NGDP_D,Mexico,69.468,73.406,76.74,78.048,81.457,84.085,89.195,95.053,100,104.407,109.116,113.733,121.364,126.841,134.601,142.301,147.624,152.415,157.467,162.325
4934,273,MEX,NGDPRPC,Mexico,175219.079,178622.953,182440.566,181630.33,183946.301,186879.435,188316.037,190011.578,191884.695,189298.47,172140.064,181456.798,186735.529,190984.686,192086.857,193080.805,195415.644,198402.248,201238.183,204123.319
4935,273,MEX,NGDPRPPPPC,Mexico,20045.135,20434.54,20871.276,20778.585,21043.533,21379.085,21543.433,21737.403,21951.689,21655.823,19692.895,20758.733,21362.622,21848.727,21974.816,22088.524,22355.631,22697.299,23021.732,23351.792
4936,273,MEX,NGDPPC,Mexico,121720.366,131120.116,140005.523,141758.681,149837.751,157136.978,167968.493,180611.645,191884.695,197639.976,187831.852,206376.798,226628.933,242247.241,258550.89,274756.435,288479.71,302395.4,316882.86,331342.428
4937,273,MEX,NGDPDPC,Mexico,9632.818,10554.35,10631.077,11099.184,11272.395,9915.089,8999.57,9542.783,9970.967,10259.746,8742.217,10180.182,11259.75,13641.033,13971.898,13630.15,14175.409,14728.524,15298.625,15860.329
4938,273,MEX,PPPPC,Mexico,16747.819,17425.431,18129.239,18355.915,18913.756,19393.676,19728.461,20262.587,20685.338,20742.271,19137.29,20758.733,22885.648,24248.718,24971.323,25556.557,26345.599,27239.728,28135.47,29062.233
4939,273,MEX,NGAP_NPGDP,Mexico,,,,,,,,,,,,,,,,,,,,
4940,273,MEX,PPPSH,Mexico,2.192,2.185,2.193,2.142,2.123,2.11,2.082,2.044,1.981,1.892,1.764,1.722,1.727,1.726,1.698,1.667,1.647,1.633,1.618,1.603
4941,273,MEX,PPPEX,Mexico,7.268,7.525,7.723,7.723,7.922,8.102,8.514,8.914,9.276,9.528,9.815,9.942,9.903,9.99,10.354,10.751,10.95,11.101,11.263,11.401
4942,273,MEX,NID_NGDP,Mexico,23.331,24.252,24.378,22.681,22.293,23.736,24.343,23.892,23.477,22.12,20.207,21.617,22.705,24.562,24.726,24.648,24.707,24.663,24.565,24.532
4943,273,MEX,NGSD_NGDP,Mexico,22.992,23.394,22.968,20.287,20.472,21.137,22.07,22.095,21.413,21.823,22.607,21.274,21.502,24.271,24.001,23.811,23.7,23.659,23.584,23.589
4944,273,MEX,PCPI,Mexico,73.411,75.91,79.031,82.037,85.335,87.655,90.127,95.573,100.254,103.899,107.429,113.545,122.513,129.281,135.327,140.459,144.696,149.046,153.52,158.128
4945,273,MEX,PCPIPCH,Mexico,4.155,3.404,4.111,3.804,4.019,2.719,2.82,6.042,4.898,3.635,3.398,5.693,7.898,5.525,4.676,3.793,3.016,3.007,3.002,3.001
4946,273,MEX,PCPIE,Mexico,74.931,77.792,80.568,83.77,87.189,89.047,92.039,98.273,103.02,105.934,109.271,117.308,126.478,132.373,138.329,142.756,147.057,151.475,156.022,160.704
4947,273,MEX,PCPIEPCH,Mexico,4.402,3.819,3.568,3.974,4.081,2.131,3.36,6.773,4.831,2.829,3.15,7.355,7.817,4.661,4.5,3.2,3.013,3.004,3.002,3.001
4948,273,MEX,TM_RPCH,Mexico,17.111,6.235,5.648,3.63,5.962,4.949,2.534,5.649,5.604,-1.081,-11.991,15.05,8.305,4.955,1.094,2.392,3.177,3.282,3.132,3.1
4949,273,MEX,TMG_RPCH,Mexico,19.246,5.595,5.603,3.536,6.447,5.173,2.522,5.538,5.836,-0.72,-10.988,15.512,8.271,4.54,1.209,2.406,3.177,3.282,3.132,3.1
4950,273,MEX,TX_RPCH,Mexico,23.08,9.287,7.918,2.702,7.572,7.029,3.067,3.198,6.527,1.164,-7.019,7.217,8.682,-7.305,-0.549,3.269,2.547,3.5,3.524,3.5
4951,273,MEX,TXG_RPCH,Mexico,25.512,9.777,8.04,2.458,7.209,6.152,1.954,2.842,6.972,1.175,-4.878,5.677,8.096,-7.159,1.38,1.687,2.001,3.5,3.524,3.501
4952,273,MEX,LUR,Mexico,5.273,5.189,4.928,4.938,4.833,4.346,3.874,3.42,3.321,3.489,4.409,4.14,3.278,2.796,2.956,3.291,3.43,3.488,3.563,3.631
4953,273,MEX,LE,Mexico,,,,,,,,,,,,,,,,,,,,
4954,273,MEX,LP,Mexico,114.756,116.446,118.061,119.598,121.049,122.368,123.587,124.777,125.996,127.216,128.209,128.983,129.961,131.135,132.274,133.367,134.407,135.392,136.322,137.201
4955,273,MEX,GGR,Mexico,3167.742,3575.554,3873.385,3917.977,4095.141,4364.623,4949.126,5405.114,5519.812,5777.274,5658.64,6121.936,7159.14,7738.597,8292.798,8745.662,9091.02,9534.018,9941.188,10439.952
4956,273,MEX,GGR_NGDP,Mexico,22.678,23.418,23.434,23.109,22.578,22.699,23.841,23.984,22.831,22.978,23.498,22.998,24.307,24.36,24.248,23.867,23.446,23.287,23.013,22.965
4957,273,MEX,GGX,Mexico,3699.063,4064.774,4462.807,4521.381,4887.991,5106.615,5505.755,5638.15,6036.851,6346.53,6691.984,7121.93,8417.181,9108.138,10310.578,10028.187,10120.691,10626.937,11093.053,11652.146
4958,273,MEX,GGX_NGDP,Mexico,26.482,26.622,27,26.669,26.949,26.557,26.523,25.018,24.97,25.242,27.789,26.755,28.579,28.672,30.148,27.367,26.102,25.956,25.68,25.631
4959,273,MEX,GGXCNL,Mexico,-531.321,-489.22,-589.422,-603.404,-792.85,-741.992,-556.628,-233.035,-517.039,-569.257,-1033.345,-999.993,-1258.041,-1369.541,-2017.78,-1282.525,-1029.671,-1092.919,-1151.865,-1212.193
4960,273,MEX,GGXCNL_NGDP,Mexico,-3.804,-3.204,-3.566,-3.559,-4.371,-3.859,-2.681,-1.034,-2.139,-2.264,-4.291,-3.757,-4.271,-4.311,-5.9,-3.5,-2.656,-2.669,-2.666,-2.666
4961,273,MEX,GGSB,Mexico,-503.057,-577.678,-707.339,-673.593,-813.488,-815.066,-782.193,-512.208,-654.012,-644.099,-753.897,-857.257,-1195.981,-1413.101,-2113.62,-1314.619,-1037.21,-1094.826,-1154.29,-1210.487
4962,273,MEX,GGSB_NPGDP,Mexico,-3.547,-3.779,-4.321,-3.955,-4.473,-4.254,-3.783,-2.301,-2.78,-2.624,-3.037,-3.145,-4.055,-4.495,-6.203,-3.584,-2.67,-2.674,-2.673,-2.664
4963,273,MEX,GGXONLB,Mexico,-162.403,-104.578,-145.191,-154.546,-305.455,-224.291,70.875,573.728,371.395,343.372,-120.358,-3.56,214.415,477.325,-261.496,369.592,655.49,660.902,613.374,574.454
4964,273,MEX,GGXONLB_NGDP,Mexico,-1.163,-0.685,-0.878,-0.912,-1.684,-1.166,0.341,2.546,1.536,1.366,-0.5,-0.013,0.728,1.503,-0.765,1.009,1.691,1.614,1.42,1.264
4965,273,MEX,GGXWDN,Mexico,4813.211,5450.59,5890.846,6504.314,7446.058,8633.224,9797.44,10031.832,10551.636,10878.519,12091.552,13116.945,14160.48,15210.646,17965.173,19317.215,20403.236,21559.021,22775.909,24030.134
4966,273,MEX,GGXWDN_NGDP,Mexico,34.458,35.698,35.639,38.364,41.053,44.898,47.197,44.514,43.644,43.267,50.21,49.276,48.079,47.882,52.53,52.717,52.621,52.658,52.724,52.859
4967,273,MEX,GGXWDG,Mexico,5608.941,6285.524,6746.288,7471.033,8541.526,9801.394,11418.022,11836.284,12620.65,13038.83,14089,15144.811,15954.34,16867.569,19748.97,21228.482,22425.612,23694.478,25029.044,26401.275
4968,273,MEX,GGXWDG_NGDP,Mexico,40.155,41.167,40.815,44.066,47.093,50.973,55.003,52.521,52.202,51.859,58.505,56.895,54.169,53.097,57.746,57.932,57.837,57.874,57.94,58.075
4969,273,MEX,NGDP_FY,Mexico,13968.15,15268.437,16529.124,16954.006,18137.651,19228.615,20758.791,22536.21,24176.67,25142.901,24081.766,26619.086,29452.832,31767.174,34199.668,36643.559,38773.767,40941.816,43197.977,45460.449
4970,273,MEX,BCA,Mexico,-3.754,-10.544,-17.696,-31.778,-24.853,-31.536,-25.282,-21.403,-25.932,-3.871,26.905,-4.494,-17.599,-5.477,-13.704,-15.497,-19.482,-20.324,-20.79,-20.878
4971,273,MEX,BCA_NGDPD,Mexico,-0.34,-0.858,-1.41,-2.394,-1.821,-2.599,-2.273,-1.797,-2.064,-0.297,2.4,-0.342,-1.203,-0.306,-0.741,-0.853,-1.023,-1.019,-0.997,-0.959
5412,138,NLD,NGDP_R,Netherlands,757.983,771.451,763.911,763.667,775.979,792.438,811.653,834.241,853.097,872.718,838.886,891.55,936.192,936.871,942.765,958.1,974.434,992.099,1007.094,1021.361
5413,138,NLD,NGDP_RPCH,Netherlands,1.317,1.777,-0.977,-0.032,1.612,2.121,2.425,2.783,2.26,2.3,-3.877,6.278,5.007,0.073,0.629,1.627,1.705,1.813,1.511,1.417
5414,138,NLD,NGDP,Netherlands,643.022,656.013,658.232,665.567,678.627,699.175,720.175,750.861,787.273,829.767,816.463,891.55,993.82,1067.599,1118.139,1159.88,1204.014,1249.299,1294.243,1339.393
5415,138,NLD,NGDPD,Netherlands,853.161,912.98,846.225,883.964,901.789,775.822,796.944,847.934,930.155,929.006,931.814,1055.173,1047.364,1154.694,1218.401,1272.96,1325.691,1372.992,1421.317,1470.883
5416,138,NLD,PPPGDP,Netherlands,781.807,812.115,819.151,832.827,860.993,887.416,917.57,959.996,1013.552,1081.371,1091.779,1215.449,1367.302,1417.534,1460.53,1511.254,1565.541,1623.21,1677.942,1732.921
5417,138,NLD,NGDP_D,Netherlands,84.833,85.036,86.166,87.154,87.454,88.231,88.729,90.005,92.284,95.078,97.327,100,106.156,113.954,118.602,121.06,123.56,125.925,128.513,131.138
5418,138,NLD,NGDPRPC,Netherlands,45730.528,46317.262,45660.198,45511.701,46108.84,46887.808,47803.007,48838.841,49653.27,50498.193,48190.832,51017.386,53220.934,52599.837,52604.354,53141.635,53734.948,54408.171,54935.097,55421.281
5419,138,NLD,NGDPRPPPPC,Netherlands,62344.365,63144.258,62248.483,62046.038,62860.117,63922.083,65169.773,66581.923,67692.233,68844.115,65698.493,69551.931,72556.025,71709.283,71715.442,72447.916,73256.779,74174.583,74892.941,75555.754
5420,138,NLD,NGDPPC,Netherlands,38794.717,39386.462,39343.593,39665.307,40324.163,41369.525,42415.331,43957.538,45822.08,48012.914,46902.715,51017.386,56496.989,59939.451,62389.88,64333.474,66395.095,68513.365,70598.58,72678.411
5421,138,NLD,NGDPDPC,Netherlands,51472.808,54814.546,50580.212,52680.978,53584.489,45904.668,46936.707,49640.48,54138.331,53755.165,53529.218,60380.434,59540.881,64829.341,67984.285,70605.529,73104.985,75296.894,77530.215,79813.375
5422,138,NLD,PPPPC,Netherlands,47167.864,48758.716,48961.992,49633.383,51160.415,52507.542,54041.11,56200.904,58992.326,62571.485,62718.576,69551.931,77728.83,79586.245,81494.628,83822.682,86331.437,89019.2,91528.652,94032.137
5423,138,NLD,NGAP_NPGDP,Netherlands,-0.677,0.72,-0.626,-1.148,-0.552,-0.219,0.147,0.895,1.177,1.563,-4.164,-0.323,2.411,0.429,-0.685,-0.453,,,,
5424,138,NLD,PPPSH,Netherlands,0.892,0.875,0.839,0.813,0.798,0.789,0.783,0.776,0.77,0.776,0.785,0.782,0.794,0.769,0.751,0.739,0.728,0.719,0.708,0.697
5425,138,NLD,PPPEX,Netherlands,0.822,0.808,0.804,0.799,0.788,0.788,0.785,0.782,0.777,0.767,0.748,0.734,0.727,0.753,0.766,0.767,0.769,0.77,0.771,0.773
5426,138,NLD,NID_NGDP,Netherlands,20.037,19.912,18.583,18.361,17.707,22.17,19.776,20.215,20.48,21.758,21.352,22.194,22.863,19.96,19.538,19.507,19.47,19.466,19.499,19.552
5427,138,NLD,NGSD_NGDP,Netherlands,26.671,27.172,26.392,26.63,26.568,27.049,27.093,28.344,29.476,28.599,26.936,32.211,29.478,29.814,29.541,29.563,29.52,29.626,29.686,29.849
5428,138,NLD,PCPI,Netherlands,92.044,94.319,96.977,99.455,99.773,99.992,100.106,101.4,103.022,105.771,106.941,109.955,122.728,127.782,131.833,134.918,137.617,140.369,143.176,146.04
5429,138,NLD,PCPIPCH,Netherlands,0.929,2.472,2.818,2.556,0.32,0.219,0.114,1.293,1.599,2.669,1.106,2.819,11.617,4.117,3.171,2.34,2,2,2,2
5430,138,NLD,PCPIE,Netherlands,93.02,95.3,98.45,99.73,99.59,100.04,100.8,102.01,103.85,106.65,107.58,114.46,127.08,128.35,132.619,135.063,137.764,140.519,143.33,146.196
5431,138,NLD,PCPIEPCH,Netherlands,1.806,2.451,3.305,1.3,-0.14,0.452,0.76,1.2,1.804,2.696,0.872,6.395,11.026,0.999,3.326,1.843,2,2,2,2
5432,138,NLD,TM_RPCH,Netherlands,8.378,4.733,2.932,3.079,4.034,15.946,-2.377,7.616,5.557,3.959,-4.103,6.676,4.354,-1.654,0.5,2.651,3.639,3.579,3.579,3.58
5433,138,NLD,TMG_RPCH,Netherlands,10.014,3.915,2.402,1.342,3.323,7.429,4.761,6.497,3.837,5.635,-1.911,9.649,1.645,-2.717,0.5,2.5,3.7,3.7,3.7,3.7
5434,138,NLD,TX_RPCH,Netherlands,9.68,5.732,3.72,3.104,5.264,8.541,1.895,6.905,4.93,2.746,-3.771,6.957,4.415,-0.465,0.441,2.413,3.352,3.352,3.212,3.212
5435,138,NLD,TXG_RPCH,Netherlands,11.125,5.261,3.262,2.086,3.14,5.219,4.443,6.069,3.329,1.372,-2.216,8.743,1.606,-0.918,0.5,2.25,3.5,3.5,3.3,3.3
5436,138,NLD,LUR,Netherlands,6.082,6.05,6.823,8.204,8.338,7.887,7.005,5.873,4.881,4.436,4.851,4.226,3.537,3.553,3.9,4.2,4.5,4.7,4.8,5
5437,138,NLD,LE,Netherlands,8.441,8.444,8.496,8.433,8.382,8.458,8.57,8.745,8.939,9.117,9.116,9.254,9.546,9.736,9.772,9.707,,,,
5438,138,NLD,LP,Netherlands,16.575,16.656,16.73,16.78,16.829,16.901,16.979,17.082,17.181,17.282,17.408,17.475,17.591,17.811,17.922,18.029,18.134,18.234,18.332,18.429
5439,138,NLD,GGR,Netherlands,280.291,284.421,288.342,297.383,301.973,303.955,317.914,330.943,345.746,364.103,360.92,389.572,429.276,457.397,476.391,489.918,509.123,533.127,555.588,577.372
5440,138,NLD,GGR_NGDP,Netherlands,43.59,43.356,43.806,44.681,44.498,43.473,44.144,44.075,43.917,43.88,44.205,43.696,43.195,42.844,42.606,42.239,42.285,42.674,42.928,43.107
5441,138,NLD,GGX,Netherlands,314.223,313.416,313.598,316.425,317.186,316.389,316.279,321.059,334.143,349.318,390.377,409.171,429.986,461.217,493.752,519.606,543.397,568.253,588.894,615.768
5442,138,NLD,GGX_NGDP,Netherlands,48.867,47.776,47.642,47.542,46.739,45.252,43.917,42.759,42.443,42.098,47.813,45.894,43.266,43.201,44.158,44.798,45.132,45.486,45.501,45.974
5443,138,NLD,GGXCNL,Netherlands,-33.932,-28.995,-25.256,-19.042,-15.213,-12.434,1.635,9.884,11.603,14.785,-29.457,-19.599,-0.71,-3.82,-17.361,-29.688,-34.274,-35.126,-33.306,-38.396
5444,138,NLD,GGXCNL_NGDP,Netherlands,-5.277,-4.42,-3.837,-2.861,-2.242,-1.778,0.227,1.316,1.474,1.782,-3.608,-2.198,-0.071,-0.358,-1.553,-2.56,-2.847,-2.812,-2.573,-2.867
5445,138,NLD,GGSB,Netherlands,-31.103,-32.065,-22.578,-14.076,-12.779,-11.438,0.948,5.515,4.795,4.449,17.748,13.104,3.155,0.81,-12.726,-26.507,-32.49,-35.73,-33.306,-38.396
5446,138,NLD,GGSB_NPGDP,Netherlands,-4.804,-4.923,-3.409,-2.091,-1.873,-1.632,0.132,0.741,0.616,0.545,2.083,1.465,0.325,0.076,-1.13,-2.275,-2.692,-2.862,-2.573,-2.867
5447,138,NLD,GGXONLB,Netherlands,-25.903,-20.257,-17.339,-10.672,-7.389,-5.281,8.391,15.946,17.19,19.578,-25.154,-15.93,3.508,1.041,-11.046,-22.356,-25.395,-24.332,-20.42,-25.151
5448,138,NLD,GGXONLB_NGDP,Netherlands,-4.028,-3.088,-2.634,-1.603,-1.089,-0.755,1.165,2.124,2.183,2.359,-3.081,-1.787,0.353,0.098,-0.988,-1.927,-2.109,-1.948,-1.578,-1.878
5449,138,NLD,GGXWDN,Netherlands,292.881,316.308,340.82,355.777,370.064,367.77,365.051,344.296,332.44,323.37,356.663,368.28,393.579,393.68,405.36,428.528,455.452,483.402,509.861,541.308
5450,138,NLD,GGXWDN_NGDP,Netherlands,45.548,48.217,51.778,53.455,54.531,52.601,50.689,45.853,42.227,38.971,43.684,41.308,39.603,36.875,36.253,36.946,37.828,38.694,39.395,40.414
5451,138,NLD,GGXWDG,Netherlands,378.722,401.263,432.395,446.999,455.806,446.069,438.462,420.375,405.899,394.825,435.475,449.659,480.548,480.671,494.932,523.22,556.094,590.219,622.525,660.921
5452,138,NLD,GGXWDG_NGDP,Netherlands,58.897,61.167,65.69,67.161,67.166,63.799,60.883,55.986,51.558,47.583,53.337,50.436,48.354,45.024,44.264,45.11,46.187,47.244,48.1,49.345
5453,138,NLD,NGDP_FY,Netherlands,643.022,656.013,658.232,665.567,678.627,699.175,720.175,750.861,787.273,829.767,816.463,891.55,993.82,1067.599,1118.139,1159.88,1204.014,1249.299,1294.243,1339.393
5454,138,NLD,BCA,Netherlands,56.599,66.284,66.084,73.098,79.914,37.85,58.306,68.929,83.668,63.55,52.034,105.703,69.28,113.786,121.868,128.006,133.236,139.495,144.801,151.461
5455,138,NLD,BCA_NGDPD,Netherlands,6.634,7.26,7.809,8.269,8.862,4.879,7.316,8.129,8.995,6.841,5.584,10.018,6.615,9.854,10.002,10.056,10.05,10.16,10.188,10.297
6028,566,PHL,NGDP_R,Philippines,11183.86,11615.36,12416.467,13254.644,14096.047,14990.907,16062.676,17175.979,18265.192,19382.751,17537.842,18540.082,19945.604,21051.757,22263.119,23623.787,25101.167,26688.872,28382.005,30172.078
6029,566,PHL,NGDP_RPCH,Philippines,7.335,3.858,6.897,6.751,6.348,6.348,7.149,6.931,6.341,6.119,-9.518,5.715,7.581,5.546,5.754,6.112,6.254,6.325,6.344,6.307
6030,566,PHL,NGDP,Philippines,9399.451,10144.662,11060.589,12050.593,13206.828,13944.159,15132.382,16556.651,18265.191,19517.864,17951.575,19410.616,22028.276,24318.61,26464.469,28784.917,31350.003,34170.432,37251.169,40595.57
6031,566,PHL,NGDPD,Philippines,208.369,234.217,261.92,283.903,297.484,306.446,318.627,328.481,346.842,376.823,361.751,394.087,404.353,437.146,470.062,507.67,550,595.304,648.975,707.24
6032,566,PHL,PPPGDP,Philippines,490.535,519.973,566.184,614.692,665.098,713.885,772.192,840.501,914.883,988.832,923.367,1001.825,1154.611,1262.499,1367.043,1476.948,1598.435,1730.768,1874.301,2029.056
6033,566,PHL,NGDP_D,Philippines,84.045,87.338,89.08,90.916,93.692,93.017,94.208,96.394,100,100.697,102.359,104.695,110.442,115.518,118.871,121.847,124.895,128.033,131.249,134.547
6034,566,PHL,NGDPRPC,Philippines,120075.8,122654.277,129002.255,135541.916,141939.855,148675.067,156663.182,164884.122,172704.16,180657.573,160602.949,168423.71,179787.308,188113.279,196723.017,206549.346,217156.759,228462.423,240399.06,252871.594
6035,566,PHL,NGDPRPPPPC,Philippines,6488.368,6627.698,6970.715,7324.089,7669.806,8033.747,8465.39,8909.613,9332.174,9761.941,8678.277,9100.877,9714.916,10164.815,10630.047,11161.019,11734.197,12345.105,12990.108,13664.069
6036,566,PHL,NGDPPC,Philippines,100917.447,107124.203,114915.21,123229.297,132985.883,138293.752,147589.798,158938.764,172704.151,181916.898,164391.712,176331.904,198560.267,217305.067,233847.298,251674.535,271217.073,292506.172,315521.97,340230.677
6037,566,PHL,NGDPDPC,Philippines,2237.157,2473.249,2721.252,2903.189,2995.504,3039.234,3107.646,3153.314,3279.519,3512.195,3312.739,3580.009,3644.792,3906.229,4153.593,4438.704,4758.194,5095.926,5496.898,5927.364
6038,566,PHL,PPPPC,Philippines,5266.646,5490.738,5882.436,6285.836,6697.194,7080.086,7531.381,8068.549,8650.556,9216.444,8455.74,9100.877,10407.531,11281.377,12079.571,12913.367,13828.482,14815.741,15875.557,17005.477
6039,566,PHL,NGAP_NPGDP,Philippines,,,,,,,,,,,,,,,,,,,,
6040,566,PHL,PPPSH,Philippines,0.56,0.56,0.58,0.6,0.617,0.635,0.659,0.679,0.695,0.709,0.664,0.644,0.67,0.685,0.703,0.722,0.743,0.767,0.791,0.816
6041,566,PHL,PPPEX,Philippines,19.162,19.51,19.535,19.604,19.857,19.533,19.597,19.699,19.965,19.738,19.441,19.375,19.079,19.262,19.359,19.489,19.613,19.743,19.875,20.007
6042,566,PHL,NID_NGDP,Philippines,20.442,20.74,19.561,20.642,20.924,21.341,24.619,25.559,27.151,26.402,17.433,21.141,24.686,23.321,23.1,23.438,25.896,26.873,27.888,29.028
6043,566,PHL,NGSD_NGDP,Philippines,23.887,23.149,22.214,24.652,24.54,23.712,24.242,24.906,24.591,25.593,20.634,19.633,20.17,20.758,20.889,21.634,24.345,25.457,26.616,27.887
6044,566,PHL,PCPI,Philippines,78.858,82.6,85.208,87.417,90.558,91.183,92.308,94.942,99.983,102.375,104.825,108.942,115.283,122.175,126.241,130.056,133.94,137.958,142.097,146.36
6045,566,PHL,PCPIPCH,Philippines,3.738,4.745,3.158,2.592,3.594,0.69,1.234,2.853,5.31,2.392,2.393,3.927,5.821,5.978,3.328,3.022,2.986,3,3,3
6046,566,PHL,PCPIE,Philippines,80.2,83.6,86,89.2,90.9,91.6,93.6,96.3,101.4,103.8,107.2,110.5,119.4,124.1,128.021,131.65,135.6,139.668,143.858,148.173
6047,566,PHL,PCPIEPCH,Philippines,3.618,4.239,2.871,3.721,1.906,0.77,2.183,2.885,5.296,2.367,3.276,3.078,8.054,3.936,3.159,2.835,3,3,3,3
6048,566,PHL,TM_RPCH,Philippines,18.487,-0.026,11.588,-0.224,15.861,7.722,18.173,17.114,9.734,-1.379,-23.498,14.581,14.814,-0.627,5.78,11.574,9.542,10.076,9.971,4.266
6049,566,PHL,TMG_RPCH,Philippines,17.475,1.154,10.805,-3.713,11.527,4.267,22.361,19.358,11.807,-2.491,-20.01,18.121,13.327,-4.058,4.818,10.615,8.544,9.098,9.033,3.127
6050,566,PHL,TX_RPCH,Philippines,17.976,4.454,15.78,0.225,13.695,2.966,9.623,20.45,8.036,5.423,-16.899,6.437,12.641,6.85,-1.774,7.901,8.405,8.225,8.084,4.893
6051,566,PHL,TXG_RPCH,Philippines,17.952,3.781,20.004,-5.271,14.633,-6.949,5.991,24.623,3.904,3.466,-11.314,9.132,6.491,-2.297,-4.168,4.877,6.169,6.44,6.043,2.052
6052,566,PHL,LUR,Philippines,7.325,7.025,6.975,7.075,6.8,6.275,5.475,5.725,5.325,5.1,10.4,7.783,5.4,4.358,4.367,5.183,5.183,5.183,5.183,5.183
6053,566,PHL,LE,Philippines,,,,,,,,,,,,,,,,,,,,
6054,566,PHL,LP,Philippines,93.14,94.7,96.25,97.79,99.31,100.83,102.53,104.17,105.76,107.29,109.2,110.08,110.94,111.91,113.17,114.374,115.59,116.82,118.062,119.318
6055,566,PHL,GGR,Philippines,1512.802,1708.443,1934.157,2132.573,2397.654,2500.402,2764.236,3097.061,3548.884,3946.201,3657.779,4070.131,4496.139,4932.004,5412.117,5804.726,6303.263,6864.563,7499.603,8175.786
6056,566,PHL,GGR_NGDP,Philippines,16.095,16.841,17.487,17.697,18.155,17.932,18.267,18.706,19.43,20.218,20.376,20.969,20.411,20.281,20.451,20.166,20.106,20.089,20.133,20.14
6057,566,PHL,GGX,Philippines,1724.632,1746.697,1958.39,2087.805,2222.906,2480.172,2876.832,3221.495,3819.878,4239.378,4653.068,5279.614,5702.409,5995.483,6436.552,6929.43,7229.71,7689.995,8236.593,8856.329
6058,566,PHL,GGX_NGDP,Philippines,18.348,17.218,17.706,17.325,16.831,17.786,19.011,19.457,20.913,21.72,25.92,27.2,25.887,24.654,24.321,24.073,23.061,22.505,22.111,21.816
6059,566,PHL,GGXCNL,Philippines,-211.83,-38.254,-24.233,44.768,174.748,20.23,-112.597,-124.434,-270.994,-293.177,-995.29,-1209.482,-1206.27,-1063.48,-1024.435,-1124.705,-926.447,-825.432,-736.99,-680.543
6060,566,PHL,GGXCNL_NGDP,Philippines,-2.254,-0.377,-0.219,0.371,1.323,0.145,-0.744,-0.752,-1.484,-1.502,-5.544,-6.231,-5.476,-4.373,-3.871,-3.907,-2.955,-2.416,-1.978,-1.676
6061,566,PHL,GGSB,Philippines,-219.213,-33.433,-34.84,44.241,152.395,28.084,-116.906,-136.797,-278.63,-290.831,-654.622,-1063.633,-1226.763,-1075.868,-1016.074,-1121.653,-928.258,-829.677,-745.261,-690.562
6062,566,PHL,GGSB_NPGDP,Philippines,-2.342,-0.327,-0.314,0.367,1.153,0.201,-0.774,-0.83,-1.529,-1.489,-3.336,-5.288,-5.592,-4.433,-3.831,-3.892,-2.96,-2.427,-2.001,-1.701
6063,566,PHL,GGXONLB,Philippines,61.353,212.636,253.443,330.216,459.139,293.969,156.811,145.027,30.871,13.266,-668.807,-859.253,-769.388,-511.311,-340.981,-356.749,-93.741,35.806,173.446,285.021
6064,566,PHL,GGXONLB_NGDP,Philippines,0.653,2.096,2.291,2.74,3.477,2.108,1.036,0.876,0.169,0.068,-3.726,-4.427,-3.493,-2.103,-1.288,-1.239,-0.299,0.105,0.466,0.702
6065,566,PHL,GGXWDN,Philippines,,,,,,,,,,,,,,,,,,,,
6066,566,PHL,GGXWDN_NGDP,Philippines,,,,,,,,,,,,,,,,,,,,
6067,566,PHL,GGXWDG,Philippines,4472.871,4609.087,5053.713,5285.769,5322.259,5534.157,5655.934,6313.067,6784.999,7216.272,9270.841,11064.949,12641.76,13733.385,15242.589,16766.587,18185.583,19507.441,20772.626,22005.55
6068,566,PHL,GGXWDG_NGDP,Philippines,47.587,45.434,45.691,43.863,40.299,39.688,37.376,38.13,37.147,36.973,51.644,57.005,57.389,56.473,57.596,58.248,58.008,57.089,55.764,54.207
